time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422053370631,10,15683.679999999998,17613.979076923075,,0.0,87,0
422053370887,10,15683.679999999998,17613.979076923075,,0.0,86,0
422053371143,10,15683.679999999998,17613.979076923075,,0.0,86,0
422053371399,11,13426.08,15078.520615384614,,0.0,86,0
422053371655,12,13426.08,15078.520615384614,,0.0,86,0
422053371911,13,13426.08,15078.520615384614,,0.0,86,0
422053372167,14,13970.56,15690.013538461537,,0.0,85,0
422053372423,15,13970.56,15690.013538461537,,0.0,84,0
422053372679,15,13970.56,15690.013538461537,,0.0,83,0
422053372935,16,13027.679999999998,14631.08676923077,,0.0,83,0
422053373191,16,13027.679999999998,14631.08676923077,,0.0,82,0
422053373447,16,13027.679999999998,14631.08676923077,,0.0,82,0
422053373703,16,13027.679999999998,14631.08676923077,,0.0,83,0
422053373959,16,12084.8,13572.160000000002,,0.0,83,0
422053374215,15,12084.8,13572.160000000002,,0.0,83,0
422053374471,15,12084.8,13572.160000000002,,0.0,84,0
422053374727,15,12084.8,13572.160000000002,,0.015625,85,0
422053374983,15,12616.0,14168.738461538462,,0.05859375,85,0
422053375239,15,12616.0,14168.738461538462,,0.10546875,85,0
422053375495,14,12616.0,14168.738461538462,,0.1015625,84,0
422053375751,14,12616.0,14168.738461538462,,0.04296875,84,0
422053376007,15,14395.519999999999,16167.27630769231,,0.015625,85,0
422053376263,16,14395.519999999999,16167.27630769231,,0.015625,86,0
422053376519,16,14395.519999999999,16167.27630769231,,0.015625,86,0
422053376775,17,14050.24,15779.500307692308,,0.015625,87,0
422053377031,17,14050.24,15779.500307692308,,0.0,87,0
422053377287,17,14050.24,15779.500307692308,,0.0,87,0
422053377543,17,15139.199999999999,17002.486153846152,,0.015625,86,0
422053377799,17,15139.199999999999,17002.486153846152,,0.0,85,0
