time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422715657253,17,14554.88,16346.249846153845,,0.015625,97,0
422715657509,17,14554.88,16346.249846153845,,0.0,98,0
422715657765,17,11553.599999999999,12975.581538461538,,0.01953125,98,0
422715658021,16,11553.599999999999,12975.581538461538,,0.015625,98,0
422715658277,15,10677.119999999999,11991.227076923076,,0.04296875,97,0
422715658533,15,10677.119999999999,11991.227076923076,,0.09375,96,0
422715658789,15,10677.119999999999,11991.227076923076,,0.03515625,97,0
422715659045,15,10677.119999999999,11991.227076923076,,0.01953125,97,0
422715659301,15,11195.039999999999,12572.891076923079,,0.015625,96,0
422715659557,15,11195.039999999999,12572.891076923079,,0.01953125,95,0
422715659813,15,11195.039999999999,12572.891076923079,,0.015625,95,0
422715660069,15,11195.039999999999,12572.891076923079,,0.0,94,0
422715660325,15,11195.039999999999,12572.891076923079,,0.015625,94,0
422715660581,15,10384.96,11663.108923076923,,0.015625,94,0
422715660837,15,10384.96,11663.108923076923,,0.0,94,0
422715661093,15,10384.96,11663.108923076923,,0.015625,95,0
422715661349,15,10916.16,12259.687384615387,,0.015625,96,0
422715661605,15,10916.16,12259.687384615387,,0.0,96,0
422715661861,15,10916.16,12259.687384615387,,0.0,97,0
422715662117,15,11115.359999999999,12483.404307692308,,0.015625,97,0
422715662373,15,11115.359999999999,12483.404307692308,,0.0,95,0
422715662629,15,11115.359999999999,12483.404307692308,,0.0,95,0
422715662885,15,10398.24,11678.023384615386,,0.0,95,0
422715663141,16,10398.24,11678.023384615386,,0.0,94,0
422715663397,16,12523.039999999999,14064.337230769232,,0.015625,94,0
422715663653,17,12523.039999999999,14064.337230769232,,0.0,93,0
422715663909,18,12523.039999999999,14064.337230769232,,0.0,93,0
422715664165,19,12616.0,14168.738461538462,,0.0,92,0
422715664421,19,12616.0,14168.738461538462,,0.0,92,0
422715664677,19,11327.84,12722.035692307692,,0.015625,91,0
422715664933,19,11327.84,12722.035692307692,,0.04296875,90,0
422715665189,20,13904.16,15615.44123076923,,0.03125,88,0
422715665445,22,13904.16,15615.44123076923,,0.01953125,87,0
422715665701,23,13917.439999999999,15630.355692307694,,0.01953125,87,0
422715665957,24,13917.439999999999,15630.355692307694,,0.0,87,0
422715666213,24,14541.599999999999,16331.335384615386,,0.0,87,0
422715666469,25,14541.599999999999,16331.335384615386,,0.11328125,87,0
422715666725,26,14700.96,16510.308923076922,,0.09765625,88,0
422715666981,26,14700.96,16510.308923076922,,0.0234375,88,0
422715667237,27,14700.96,16510.308923076922,,0.0,88,0
422715667493,27,14222.88,15973.388307692308,,0.01953125,88,0
422715667749,27,14222.88,15973.388307692308,,0.0,88,0
422715668005,27,14501.759999999998,16286.592,,0.0,89,0
422715668261,27,14501.759999999998,16286.592,,0.015625,90,0
422715668517,27,14501.759999999998,16286.592,,0.02734375,92,0
422715668773,26,14501.759999999998,16286.592,,0.0,93,0
422715669029,26,13452.64,15108.349538461538,,0.0,94,0
422715669285,26,13452.64,15108.349538461538,,0.0,94,0
422715669541,25,13452.64,15108.349538461538,,0.0,94,0
422715669797,25,12881.599999999999,14467.027692307693,,0.0,93,0
422715670053,24,12881.599999999999,14467.027692307693,,0.015625,93,0
422715670309,24,12881.599999999999,14467.027692307693,,0.0,94,0
422715670565,23,12031.68,13512.502153846153,,0.015625,93,0
422715670821,23,12031.68,13512.502153846153,,0.015625,94,0
422715671077,23,11487.199999999999,12901.009230769232,,0.0234375,94,0
422715671333,22,11487.199999999999,12901.009230769232,,0.0625,94,0
422715671589,22,12629.279999999999,14183.652923076925,,0.046875,94,0
422715671845,22,12629.279999999999,14183.652923076925,,0.08984375,94,0
422715672101,22,13944.0,15660.184615384615,,0.0390625,94,0
422715672357,23,13944.0,15660.184615384615,,0.140625,95,0
422715672613,23,15232.16,17106.887384615384,,0.06640625,95,0
422715672869,23,15232.16,17106.887384615384,,0.02734375,95,0
422715673125,24,17582.719999999998,19746.747076923075,,0.01953125,95,0
422715673381,25,17582.719999999998,19746.747076923075,,0.015625,95,0
422715673637,26,17582.719999999998,19746.747076923075,,0.0,95,0
422715673893,26,16573.44,18613.248,,0.0,95,0
422715674149,26,16573.44,18613.248,,0.015625,95,0
422715674405,25,16573.44,18613.248,,0.0,96,0
422715674661,25,16573.44,18613.248,,0.0,97,0
422715674917,25,16586.719999999998,18628.16246153846,,0.0,98,0
422715675173,25,18153.76,20388.06892307692,,0.0234375,99,0
422715675429,25,18153.76,20388.06892307692,,0.07421875,100,0
422715675685,26,18153.76,20388.06892307692,,0.1796875,101,0
422715675941,26,15763.359999999999,17703.465846153846,,0.16796875,102,0
422715676197,25,15763.359999999999,17703.465846153846,,0.1328125,103,0
422715676453,25,16121.92,18106.15630769231,,0.0625,104,0
422715676709,25,16121.92,18106.15630769231,,0.06640625,104,0
422715676965,25,18977.12,21312.76553846154,,0.03125,104,0
422715677221,25,18977.12,21312.76553846154,,0.08203125,104,0
422715677477,25,18977.12,21312.76553846154,,0.1171875,104,0
422715677733,25,18977.12,21312.76553846154,,0.12890625,104,0
422715677989,25,18977.12,21312.76553846154,,0.015625,103,0
422715678245,24,19720.8,22147.975384615384,,0.0234375,103,0
422715678501,22,19720.8,22147.975384615384,,0.0390625,102,0
422715678757,21,19720.8,22147.975384615384,,0.01953125,103,0
422715679013,20,24660.96,27696.155076923078,,0.02734375,103,0
422715679269,21,24660.96,27696.155076923078,,0.0546875,103,0
422715679525,21,24660.96,27696.155076923078,,0.04296875,102,0
422715679781,21,24660.96,27696.155076923078,,0.140625,102,0
422715680037,21,24660.96,27696.155076923078,,0.14453125,103,0
422715680293,21,24660.96,27696.155076923078,,0.234375,104,0
422715680549,21,24660.96,27696.155076923078,,0.1484375,104,0
422715680805,21,24660.96,27696.155076923078,,0.08984375,105,0
422715681061,21,24660.96,27696.155076923078,,0.04296875,106,0
422715681317,21,24660.96,27696.155076923078,,0.02734375,105,0
422715681573,20,24660.96,27696.155076923078,,0.0625,103,0
422715681829,17,22536.16,25309.841230769234,,0.0390625,103,0
422715682085,15,22536.16,25309.841230769234,,0.03515625,102,0
422715682341,15,22536.16,25309.841230769234,,0.03515625,102,0
422715682597,15,22536.16,25309.841230769234,,0.046875,101,0
422715682853,15,21101.92,23699.079384615383,,0.0390625,102,0
422715683109,15,21101.92,23699.079384615383,,0.015625,102,0
422715683365,14,21101.92,23699.079384615383,,0.01953125,101,0
422715683621,14,21101.92,23699.079384615383,,0.0234375,101,0
422715683877,14,21101.92,23699.079384615383,,0.0,101,0
422715684133,14,21580.0,24236.0,,0.02734375,101,0
422715684389,14,21580.0,24236.0,,0.078125,99,0
422715684645,13,21580.0,24236.0,,0.01953125,99,0
422715684901,13,20650.399999999998,23191.987692307695,,0.078125,99,0
422715685157,13,20650.399999999998,23191.987692307695,,0.125,100,0
422715685413,13,20650.399999999998,23191.987692307695,,0.12890625,101,0
422715685669,13,20650.399999999998,23191.987692307695,,0.2109375,101,0
422715685925,13,20650.399999999998,23191.987692307695,,0.14453125,100,0
