time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421854748535,23,40304.799999999996,45265.39076923077,,0.12109375,108,0
421854748791,23,40304.799999999996,45265.39076923077,,0.1171875,107,0
421854749047,23,38830.72,43609.88553846154,,0.13671875,108,0
421854749303,23,38830.72,43609.88553846154,,0.15625,108,0
421854749559,23,36612.96,41119.17046153846,,0.140625,109,0
421854749815,23,36612.96,41119.17046153846,,0.1171875,110,0
421854750071,23,40132.159999999996,45071.50276923078,,0.1484375,109,0
421854750327,24,40132.159999999996,45071.50276923078,,0.12890625,108,0
421854750583,26,41685.92,46816.49476923077,,0.28515625,108,0
421854750839,27,41685.92,46816.49476923077,,0.453125,107,0
421854751095,27,43372.479999999996,48710.63138461538,,0.2890625,107,0
421854751351,27,43372.479999999996,48710.63138461538,,0.1484375,107,0
421854751607,27,43372.479999999996,48710.63138461538,,0.109375,107,0
421854751863,27,39043.2,43848.516923076924,,0.12109375,107,0
421854752119,26,39043.2,43848.516923076924,,0.16015625,108,0
421854752375,25,40862.56,45891.79815384616,,0.140625,109,0
421854752631,25,40862.56,45891.79815384616,,0.12890625,110,0
421854752887,25,42960.799999999996,48248.28307692307,,0.11328125,111,0
421854753143,26,42960.799999999996,48248.28307692307,,0.23828125,111,0
421854753399,27,45430.88,51022.372923076924,,0.09375,110,0
421854753655,28,45430.88,51022.372923076924,,0.15625,110,0
421854753911,28,45430.88,51022.372923076924,,0.28125,108,0
421854754167,28,42655.36,47905.25046153846,,0.140625,108,0
421854754423,27,42655.36,47905.25046153846,,0.1171875,106,0
421854754679,26,42655.36,47905.25046153846,,0.1171875,104,0
421854754935,26,42655.36,47905.25046153846,,0.16015625,104,0
421854755191,25,37821.439999999995,42476.38646153846,,0.13671875,102,0
421854755447,24,37821.439999999995,42476.38646153846,,0.1953125,100,0
421854755703,23,36798.88,41327.97292307692,,0.37890625,99,0
421854755959,23,36798.88,41327.97292307692,,0.16796875,97,0
421854756215,23,38365.92,43087.879384615386,,0.26171875,96,0
421854756471,24,38365.92,43087.879384615386,,0.12890625,95,32
421854756727,24,38365.92,43087.879384615386,,0.125,95,30
421854756983,24,38365.92,43087.879384615386,,0.11328125,96,0
421854757239,24,33585.119999999995,37718.67323076923,,0.30859375,95,0
421854757495,23,33585.119999999995,37718.67323076923,,0.2265625,94,0
421854757751,22,33532.0,37659.015384615384,,0.2421875,94,30
421854758007,22,33532.0,37659.015384615384,,0.25390625,90,43
421854758263,22,34049.92,38240.67938461538,,0.28515625,89,48
421854758519,22,34049.92,38240.67938461538,,0.21875,89,46
421854758775,23,35776.32,40179.559384615386,,0.125,90,45
421854759031,23,35776.32,40179.559384615386,,0.1484375,91,38
421854759287,24,38658.08,43415.99753846154,,0.10546875,92,0
421854759543,25,38658.08,43415.99753846154,,0.1015625,93,0
421854759799,26,38658.08,43415.99753846154,,0.13671875,93,0
421854760055,26,38658.08,43415.99753846154,,0.1328125,93,0
421854760311,26,32801.6,36838.72,,0.1953125,91,0
421854760567,24,32801.6,36838.72,,0.13671875,92,0
421854760823,23,32801.6,36838.72,,0.1328125,93,0
421854761079,22,32801.6,36838.72,,0.1640625,94,0
421854761335,22,32057.92,36003.51015384615,,0.15234375,95,0
421854761591,22,32057.92,36003.51015384615,,0.16796875,95,0
421854761847,22,35603.68,39985.67138461538,,0.09765625,93,0
421854762103,23,35603.68,39985.67138461538,,0.15234375,92,0
421854762359,24,35709.92,40104.98707692308,,0.16796875,90,0
421854762615,24,35709.92,40104.98707692308,,0.25,87,0
421854762871,24,36825.439999999995,41357.801846153845,,0.1484375,86,0
421854763127,23,36825.439999999995,41357.801846153845,,0.21875,87,0
421854763383,23,36825.439999999995,41357.801846153845,,0.1640625,88,0
421854763639,23,34594.4,38852.17230769231,,0.16015625,88,0
421854763895,22,34594.4,38852.17230769231,,0.140625,88,0
421854764151,22,33970.24,38151.192615384614,,0.16796875,88,0
421854764407,21,33970.24,38151.192615384614,,0.21484375,87,0
421854764663,21,33970.24,38151.192615384614,,0.17578125,86,0
421854764919,22,38326.08,43043.136000000006,,0.12890625,86,0
421854765175,23,38326.08,43043.136000000006,,0.10546875,87,0
421854765431,24,38326.08,43043.136000000006,,0.2421875,90,0
421854765687,24,35935.68,40358.53292307692,,0.109375,92,0
421854765943,24,35935.68,40358.53292307692,,0.3515625,94,0
421854766199,24,34368.64,38598.62646153846,,0.35546875,95,0
421854766455,24,34368.64,38598.62646153846,,0.09765625,95,36
421854766711,24,34368.64,38598.62646153846,,0.11328125,96,48
421854766967,24,33346.08,37450.21292307692,,0.08984375,96,0
421854767223,23,33346.08,37450.21292307692,,0.11328125,97,0
421854767479,23,33346.08,37450.21292307692,,0.06640625,97,0
421854767735,23,33346.08,37450.21292307692,,0.078125,97,0
421854767991,22,27662.239999999998,31066.82338461538,,0.05859375,95,0
421854768247,21,27662.239999999998,31066.82338461538,,0.16015625,92,0
421854768503,21,27662.239999999998,31066.82338461538,,0.2265625,92,0
421854768759,20,26095.199999999997,29306.916923076926,,0.19921875,92,0
421854769015,21,26095.199999999997,29306.916923076926,,0.38671875,92,35
421854769271,21,28419.199999999997,31916.947692307695,,0.421875,92,38
421854769527,21,28419.199999999997,31916.947692307695,,0.50390625,95,48
421854769783,21,29096.48,32677.585230769233,,0.46484375,98,76
421854770039,22,33890.56,38061.70584615385,,0.28515625,101,109
421854770295,24,39268.96,44102.06276923077,,0.30859375,105,127
421854770551,25,39268.96,44102.06276923077,,0.22265625,111,127
421854770807,26,39268.96,44102.06276923077,,0.359375,122,114
421854771063,26,39335.36,44176.63507692308,,0.2421875,130,98
421854771319,26,39335.36,44176.63507692308,,0.1875,134,87
421854771575,26,45470.72,51067.116307692304,,0.19921875,135,82
421854771831,28,45470.72,51067.116307692304,,0.27734375,135,83
421854772087,29,51645.92,58002.34092307692,,0.29296875,136,86
421854772343,30,51645.92,58002.34092307692,,0.23828125,136,92
421854772599,31,51645.92,58002.34092307692,,0.38671875,135,102
421854772855,31,50716.32,56958.32861538461,,0.21875,134,113
421854773111,31,50716.32,56958.32861538461,,0.21875,134,114
421854773367,31,55669.759999999995,62521.422769230776,,0.26953125,133,106
421854773623,30,55669.759999999995,62521.422769230776,,0.25,132,97
421854773879,29,55669.759999999995,62521.422769230776,,0.15234375,132,96
421854774135,28,53531.68,60120.19446153846,,0.26171875,132,93
421854774391,27,53531.68,60120.19446153846,,0.20703125,133,82
421854774647,26,49773.439999999995,55899.40184615385,,0.19921875,133,71
421854774903,25,49773.439999999995,55899.40184615385,,0.15234375,134,67
421854775159,25,50915.52,57182.045538461534,,0.2109375,134,65
421854775415,25,50915.52,57182.045538461534,,0.18359375,135,61
421854775671,26,52150.56,58569.090461538464,,0.1796875,135,55
421854775927,26,52150.56,58569.090461538464,,0.1875,136,51
421854776183,27,53239.52,59792.0763076923,,0.21875,136,52
421854776439,27,55138.56,61924.844307692314,,0.2109375,137,56
421854776695,28,55138.56,61924.844307692314,,0.2109375,137,64
421854776951,28,52124.0,58539.26153846154,,0.41015625,138,86
421854777207,30,56665.759999999995,63640.00738461538,,0.25,138,120
421854777463,33,56665.759999999995,63640.00738461538,,0.37109375,139,142
421854777719,34,60981.759999999995,68487.20738461538,,0.30078125,139,147
421854777975,36,63332.32,71127.0670769231,,0.50390625,139,143
421854778231,38,67236.64,75511.91876923076,,0.375,139,143
421854778487,40,67236.64,75511.91876923076,,0.328125,139,151
421854778743,41,70078.56,78703.61353846153,,0.46875,139,154
