Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,breathing_rate [rpm],minute_ventilation [mL/min],minute_ventilation_adjusted [mL/min],activity [g],heart_rate [bpm],cadence [spm]
1648649360,2022-03-30T16:09:20,2022-03-30,16:09:20,16.15,3532.0,35.0,54474.56,61179.121230769226,0.296875,131.0,90.0
1648649361,2022-03-30T16:09:21,2022-03-30,16:09:21,16.15,3533.0,34.0,53173.12,59717.50400000001,0.3359375,132.0,89.0
1648649362,2022-03-30T16:09:22,2022-03-30,16:09:22,16.15,3534.0,34.0,53173.12,59717.50400000001,0.3515625,133.0,89.0
1648649363,2022-03-30T16:09:23,2022-03-30,16:09:23,16.15,3535.0,34.0,49547.68,55645.856,0.3203125,133.0,89.0
1648649364,2022-03-30T16:09:24,2022-03-30,16:09:24,16.15,3536.0,34.0,49640.64,55750.25723076924,0.3203125,134.0,90.0
1648649365,2022-03-30T16:09:25,2022-03-30,16:09:25,16.15,3537.0,35.0,46719.04,52469.0756923077,0.35546875,134.0,97.0
1648649366,2022-03-30T16:09:26,2022-03-30,16:09:26,16.15,3538.0,36.0,46812.0,52573.476923076916,0.32421875,134.0,102.0
1648649367,2022-03-30T16:09:27,2022-03-30,16:09:27,16.15,3539.0,37.0,46812.0,52573.476923076916,0.26953125,134.0,100.0
1648649368,2022-03-30T16:09:28,2022-03-30,16:09:28,16.15,3540.0,40.0,44846.56,50366.13661538461,0.296875,134.0,92.0
1648649369,2022-03-30T16:09:29,2022-03-30,16:09:29,16.15,3541.0,43.0,41460.16,46562.94892307691,0.3125,133.0,83.0
1648649370,2022-03-30T16:09:30,2022-03-30,16:09:30,16.15,3542.0,46.0,37662.08,42297.41292307692,0.2734375,133.0,78.0
1648649371,2022-03-30T16:09:31,2022-03-30,16:09:31,16.15,3543.0,47.0,39879.84,44788.128,0.3515625,132.0,75.0
1648649372,2022-03-30T16:09:32,2022-03-30,16:09:32,16.15,3544.0,48.0,39879.84,44788.128,0.34375,132.0,72.0
1648649373,2022-03-30T16:09:33,2022-03-30,16:09:33,16.15,3545.0,47.0,42575.68,47815.763692307686,0.2890625,132.0,72.0
1648649374,2022-03-30T16:09:34,2022-03-30,16:09:34,16.15,3546.0,47.0,42774.88,48039.48061538462,0.328125,132.0,79.0
1648649375,2022-03-30T16:09:35,2022-03-30,16:09:35,16.15,3547.0,47.0,42774.88,48039.48061538462,0.3125,132.0,86.0
1648649376,2022-03-30T16:09:36,2022-03-30,16:09:36,16.15,3548.0,46.0,44647.36,50142.419692307696,0.25,131.0,88.0
1648649377,2022-03-30T16:09:37,2022-03-30,16:09:37,16.15,3549.0,46.0,45590.24,51201.346461538466,0.3359375,132.0,87.0
1648649378,2022-03-30T16:09:38,2022-03-30,16:09:38,16.15,3550.0,45.0,46280.8,51976.89846153847,0.328125,131.0,87.0
1648649379,2022-03-30T16:09:39,2022-03-30,16:09:39,16.15,3551.0,45.0,46280.8,51976.89846153847,0.26953125,131.0,86.0
1648649380,2022-03-30T16:09:40,2022-03-30,16:09:40,16.15,3552.0,44.0,49800.0,55929.23076923077,0.32421875,131.0,88.0
1648649381,2022-03-30T16:09:41,2022-03-30,16:09:41,16.15,3553.0,45.0,50238.24,56421.407999999996,0.328125,131.0,94.0
1648649382,2022-03-30T16:09:42,2022-03-30,16:09:42,16.15,3554.0,46.0,50583.52,56809.184,0.3046875,131.0,100.0
1648649383,2022-03-30T16:09:43,2022-03-30,16:09:43,16.15,3555.0,47.0,50583.52,56809.184,0.34375,130.0,101.0
1648649384,2022-03-30T16:09:44,2022-03-30,16:09:44,16.15,3556.0,47.0,45895.68,51544.379076923076,0.328125,130.0,100.0
1648649385,2022-03-30T16:09:45,2022-03-30,16:09:45,16.15,3557.0,46.0,47236.96,53050.73969230769,0.296875,130.0,99.0
1648649386,2022-03-30T16:09:46,2022-03-30,16:09:46,16.15,3558.0,46.0,47701.76,53572.74584615385,0.34375,129.0,98.0
1648649387,2022-03-30T16:09:47,2022-03-30,16:09:47,16.15,3559.0,46.0,48485.28,54452.69907692308,0.3125,129.0,98.0
1648649388,2022-03-30T16:09:48,2022-03-30,16:09:48,16.15,3560.0,47.0,49653.92,55765.1716923077,0.2734375,130.0,99.0
1648649389,2022-03-30T16:09:49,2022-03-30,16:09:49,16.15,3561.0,48.0,49653.92,55765.1716923077,0.31640625,130.0,101.0
1648649390,2022-03-30T16:09:50,2022-03-30,16:09:50,16.15,3562.0,48.0,45085.6,50634.596923076926,0.3671875,130.0,102.0
1648649391,2022-03-30T16:09:51,2022-03-30,16:09:51,16.15,3563.0,47.0,43970.08,49381.78215384615,0.2734375,130.0,103.0
1648649392,2022-03-30T16:09:52,2022-03-30,16:09:52,16.15,3564.0,48.0,50583.52,56809.184,0.296875,131.0,102.0
1648649393,2022-03-30T16:09:53,2022-03-30,16:09:53,16.15,3565.0,50.0,48379.04,54333.38338461538,0.3125,131.0,101.0
1648649394,2022-03-30T16:09:54,2022-03-30,16:09:54,16.15,3566.0,51.0,48379.04,54333.38338461538,0.32421875,131.0,102.0
1648649395,2022-03-30T16:09:55,2022-03-30,16:09:55,16.15,3567.0,50.0,50782.72,57032.90092307692,0.3671875,130.0,102.0
1648649396,2022-03-30T16:09:56,2022-03-30,16:09:56,16.15,3568.0,47.0,50782.72,57032.90092307692,0.3671875,130.0,101.0
1648649397,2022-03-30T16:09:57,2022-03-30,16:09:57,16.15,3569.0,43.0,46931.52,52707.707076923085,0.34765625,130.0,98.0
1648649398,2022-03-30T16:09:58,2022-03-30,16:09:58,16.15,3570.0,42.0,48392.32,54348.29784615384,0.26953125,129.0,97.0
1648649399,2022-03-30T16:09:59,2022-03-30,16:09:59,16.15,3571.0,41.0,48392.32,54348.29784615384,0.38671875,129.0,97.0
1648649400,2022-03-30T16:10:00,2022-03-30,16:10:00,16.167,3572.0,41.0,51592.8,57942.68307692307,0.32421875,129.0,100.0
1648649401,2022-03-30T16:10:01,2022-03-30,16:10:01,16.167,3573.0,41.0,52987.2,59508.70153846153,0.296875,129.0,104.0
1648649402,2022-03-30T16:10:02,2022-03-30,16:10:02,16.167,3574.0,42.0,50835.84,57092.558769230774,0.3671875,128.0,105.0
1648649403,2022-03-30T16:10:03,2022-03-30,16:10:03,16.167,3575.0,41.0,50835.84,57092.558769230774,0.37109375,128.0,104.0
1648649404,2022-03-30T16:10:04,2022-03-30,16:10:04,16.167,3576.0,41.0,50835.84,57092.558769230774,0.328125,128.0,103.0
1648649405,2022-03-30T16:10:05,2022-03-30,16:10:05,16.167,3577.0,40.0,49295.36,55362.48123076923,0.33203125,128.0,101.0
1648649406,2022-03-30T16:10:06,2022-03-30,16:10:06,16.167,3578.0,37.0,49295.36,55362.48123076923,0.375,128.0,100.0
1648649407,2022-03-30T16:10:07,2022-03-30,16:10:07,16.167,3579.0,35.0,48458.72,54422.87015384616,0.33203125,128.0,101.0
1648649408,2022-03-30T16:10:08,2022-03-30,16:10:08,16.167,3580.0,35.0,48458.72,54422.87015384616,0.31640625,128.0,103.0
1648649409,2022-03-30T16:10:09,2022-03-30,16:10:09,16.167,3581.0,36.0,52416.16,58867.379692307695,0.3203125,128.0,105.0
1648649410,2022-03-30T16:10:10,2022-03-30,16:10:10,16.167,3582.0,36.0,53544.96,60135.10892307692,0.34765625,128.0,105.0
1648649411,2022-03-30T16:10:11,2022-03-30,16:10:11,16.167,3583.0,35.0,53544.96,60135.10892307692,0.30859375,128.0,105.0
1648649412,2022-03-30T16:10:12,2022-03-30,16:10:12,16.167,3584.0,34.0,53544.96,60135.10892307692,0.30859375,128.0,105.0
1648649413,2022-03-30T16:10:13,2022-03-30,16:10:13,16.167,3585.0,34.0,53544.96,60135.10892307692,0.26171875,129.0,104.0
1648649414,2022-03-30T16:10:14,2022-03-30,16:10:14,16.167,3586.0,33.0,56519.68,63475.94830769231,0.35546875,129.0,103.0
1648649415,2022-03-30T16:10:15,2022-03-30,16:10:15,16.167,3587.0,31.0,58432.0,65623.63076923077,0.30859375,129.0,103.0
1648649416,2022-03-30T16:10:16,2022-03-30,16:10:16,16.167,3588.0,29.0,58432.0,65623.63076923077,0.2890625,129.0,103.0
1648649417,2022-03-30T16:10:17,2022-03-30,16:10:17,16.167,3589.0,28.0,56254.08,63177.659076923075,0.35546875,130.0,102.0
1648649418,2022-03-30T16:10:18,2022-03-30,16:10:18,16.167,3590.0,28.0,56254.08,63177.659076923075,0.34375,130.0,102.0
1648649419,2022-03-30T16:10:19,2022-03-30,16:10:19,16.167,3591.0,28.0,57236.8,64281.32923076923,0.3046875,130.0,103.0
1648649420,2022-03-30T16:10:20,2022-03-30,16:10:20,16.167,3592.0,29.0,57250.08,64296.24369230768,0.296875,130.0,103.0
1648649421,2022-03-30T16:10:21,2022-03-30,16:10:21,16.167,3593.0,32.0,58272.64,65444.657230769226,0.3359375,130.0,101.0
1648649422,2022-03-30T16:10:22,2022-03-30,16:10:22,16.167,3594.0,34.0,54540.96,61253.693538461535,0.34375,130.0,101.0
1648649423,2022-03-30T16:10:23,2022-03-30,16:10:23,16.167,3595.0,35.0,54540.96,61253.693538461535,0.34765625,130.0,101.0
1648649424,2022-03-30T16:10:24,2022-03-30,16:10:24,16.167,3596.0,37.0,49348.48,55422.139076923086,0.3515625,130.0,101.0
1648649425,2022-03-30T16:10:25,2022-03-30,16:10:25,16.167,3597.0,40.0,43651.36,49023.835076923075,0.34375,130.0,102.0
1648649426,2022-03-30T16:10:26,2022-03-30,16:10:26,16.167,3598.0,43.0,46665.92,52409.41784615385,0.3359375,130.0,103.0
1648649427,2022-03-30T16:10:27,2022-03-30,16:10:27,16.167,3599.0,46.0,46665.92,52409.41784615385,0.3359375,130.0,103.0
1648649428,2022-03-30T16:10:28,2022-03-30,16:10:28,16.167,3600.0,47.0,47648.64,53513.088,0.6640625,131.0,104.0
1648649429,2022-03-30T16:10:29,2022-03-30,16:10:29,16.167,3601.0,47.0,48286.08,54228.98215384616,0.76953125,132.0,111.0
1648649430,2022-03-30T16:10:30,2022-03-30,16:10:30,16.167,3602.0,46.0,45125.44,50679.34030769231,0.921875,133.0,125.0
1648649431,2022-03-30T16:10:31,2022-03-30,16:10:31,16.167,3603.0,47.0,49653.92,55765.1716923077,0.875,133.0,141.0
1648649432,2022-03-30T16:10:32,2022-03-30,16:10:32,16.167,3604.0,49.0,57157.12,64191.84246153848,0.87109375,134.0,152.0
1648649433,2022-03-30T16:10:33,2022-03-30,16:10:33,16.167,3605.0,51.0,68591.2,77033.19384615385,0.8828125,135.0,157.0
1648649434,2022-03-30T16:10:34,2022-03-30,16:10:34,16.167,3606.0,52.0,72641.59999999999,81582.10461538461,0.8984375,135.0,156.0
1648649435,2022-03-30T16:10:35,2022-03-30,16:10:35,16.167,3607.0,53.0,84819.36,95258.66584615386,0.90234375,135.0,156.0
1648649436,2022-03-30T16:10:36,2022-03-30,16:10:36,16.167,3608.0,55.0,84819.36,95258.66584615386,0.875,136.0,155.0
1648649437,2022-03-30T16:10:37,2022-03-30,16:10:37,16.167,3609.0,57.0,84819.36,95258.66584615386,0.92578125,136.0,156.0
1648649438,2022-03-30T16:10:38,2022-03-30,16:10:38,16.167,3610.0,55.0,67236.64,75511.91876923076,0.96875,136.0,157.0
1648649439,2022-03-30T16:10:39,2022-03-30,16:10:39,16.167,3611.0,51.0,76054.56,85415.12123076923,0.85546875,136.0,157.0
1648649440,2022-03-30T16:10:40,2022-03-30,16:10:40,16.167,3612.0,46.0,77807.51999999999,87383.83015384615,0.89453125,137.0,158.0
1648649441,2022-03-30T16:10:41,2022-03-30,16:10:41,16.167,3613.0,44.0,78511.36,88174.2966153846,1.02734375,138.0,158.0
1648649442,2022-03-30T16:10:42,2022-03-30,16:10:42,16.167,3614.0,44.0,74128.95999999999,83252.5243076923,0.79296875,138.0,159.0
1648649443,2022-03-30T16:10:43,2022-03-30,16:10:43,16.167,3615.0,44.0,74128.95999999999,83252.5243076923,0.87109375,139.0,159.0
1648649444,2022-03-30T16:10:44,2022-03-30,16:10:44,16.167,3616.0,44.0,77409.12,86936.39630769232,0.97265625,139.0,159.0
1648649445,2022-03-30T16:10:45,2022-03-30,16:10:45,16.167,3617.0,44.0,65244.64,73274.74953846152,0.7890625,140.0,159.0
1648649446,2022-03-30T16:10:46,2022-03-30,16:10:46,16.167,3618.0,46.0,84208.48,94572.60061538461,0.88671875,140.0,158.0
1648649447,2022-03-30T16:10:47,2022-03-30,16:10:47,16.167,3619.0,49.0,79401.12,89173.56553846154,0.8359375,140.0,159.0
1648649448,2022-03-30T16:10:48,2022-03-30,16:10:48,16.167,3620.0,52.0,81300.15999999999,91306.33353846152,0.7421875,140.0,159.0
1648649449,2022-03-30T16:10:49,2022-03-30,16:10:49,16.167,3621.0,54.0,77873.92,87458.40246153847,0.71484375,140.0,159.0
1648649450,2022-03-30T16:10:50,2022-03-30,16:10:50,16.167,3622.0,55.0,75802.23999999999,85131.74646153845,0.8515625,139.0,159.0
1648649451,2022-03-30T16:10:51,2022-03-30,16:10:51,16.167,3623.0,55.0,77515.36,87055.712,0.7421875,139.0,159.0
1648649452,2022-03-30T16:10:52,2022-03-30,16:10:52,16.167,3624.0,55.0,77515.36,87055.712,0.73046875,139.0,159.0
1648649453,2022-03-30T16:10:53,2022-03-30,16:10:53,16.167,3625.0,56.0,86904.31999999999,97600.2363076923,0.8046875,139.0,159.0
1648649454,2022-03-30T16:10:54,2022-03-30,16:10:54,16.167,3626.0,56.0,86705.12,97376.51938461539,0.8203125,139.0,159.0
1648649455,2022-03-30T16:10:55,2022-03-30,16:10:55,16.167,3627.0,55.0,82628.15999999999,92797.77969230768,0.72265625,139.0,159.0
1648649456,2022-03-30T16:10:56,2022-03-30,16:10:56,16.167,3628.0,55.0,84142.08,94498.02830769232,0.90625,139.0,158.0
1648649457,2022-03-30T16:10:57,2022-03-30,16:10:57,16.167,3629.0,55.0,84248.31999999999,94617.344,0.7734375,139.0,157.0
1648649458,2022-03-30T16:10:58,2022-03-30,16:10:58,16.167,3630.0,54.0,89135.36,100105.86584615383,0.88671875,139.0,157.0
1648649459,2022-03-30T16:10:59,2022-03-30,16:10:59,16.167,3631.0,54.0,81100.95999999999,91082.61661538461,0.82421875,139.0,157.0
1648649460,2022-03-30T16:11:00,2022-03-30,16:11:00,16.183,3632.0,54.0,75709.28,85027.34523076924,0.87890625,139.0,156.0
1648649461,2022-03-30T16:11:01,2022-03-30,16:11:01,16.183,3633.0,54.0,75709.28,85027.34523076924,0.87890625,139.0,155.0
1648649462,2022-03-30T16:11:02,2022-03-30,16:11:02,16.183,3634.0,54.0,70330.87999999999,78986.9883076923,0.76171875,140.0,153.0
1648649463,2022-03-30T16:11:03,2022-03-30,16:11:03,16.183,3635.0,54.0,77634.87999999999,87189.94215384615,0.9609375,140.0,153.0
1648649464,2022-03-30T16:11:04,2022-03-30,16:11:04,16.183,3636.0,53.0,71658.87999999999,80478.43446153846,0.8125,140.0,154.0
1648649465,2022-03-30T16:11:05,2022-03-30,16:11:05,16.183,3637.0,51.0,73239.2,82253.25538461539,0.828125,139.0,155.0
1648649466,2022-03-30T16:11:06,2022-03-30,16:11:06,16.183,3638.0,50.0,69082.56,77585.02892307693,0.85546875,139.0,155.0
1648649467,2022-03-30T16:11:07,2022-03-30,16:11:07,16.183,3639.0,49.0,73385.28,82417.31446153848,0.7421875,139.0,155.0
1648649468,2022-03-30T16:11:08,2022-03-30,16:11:08,16.183,3640.0,51.0,81247.04,91246.67569230768,0.68359375,139.0,155.0
1648649469,2022-03-30T16:11:09,2022-03-30,16:11:09,16.183,3641.0,53.0,86864.48,97555.49292307693,0.8203125,138.0,156.0
1648649470,2022-03-30T16:11:10,2022-03-30,16:11:10,16.183,3642.0,55.0,84221.76,94587.51507692307,0.8203125,138.0,158.0
1648649471,2022-03-30T16:11:11,2022-03-30,16:11:11,16.183,3643.0,57.0,85921.59999999999,96496.56615384613,0.796875,138.0,159.0
1648649472,2022-03-30T16:11:12,2022-03-30,16:11:12,16.183,3644.0,58.0,85921.59999999999,96496.56615384613,0.7578125,138.0,158.0
1648649473,2022-03-30T16:11:13,2022-03-30,16:11:13,16.183,3645.0,59.0,72973.59999999999,81954.96615384617,0.890625,139.0,155.0
1648649474,2022-03-30T16:11:14,2022-03-30,16:11:14,16.183,3646.0,58.0,75324.16,84594.82584615384,0.68359375,139.0,153.0
1648649475,2022-03-30T16:11:15,2022-03-30,16:11:15,16.183,3647.0,57.0,76957.59999999999,86429.30461538461,0.734375,139.0,153.0
1648649476,2022-03-30T16:11:16,2022-03-30,16:11:16,16.183,3648.0,55.0,73969.59999999999,83073.55076923077,0.90625,140.0,155.0
1648649477,2022-03-30T16:11:17,2022-03-30,16:11:17,16.183,3649.0,53.0,76652.16,86086.27200000001,0.6796875,140.0,157.0
1648649478,2022-03-30T16:11:18,2022-03-30,16:11:18,16.183,3650.0,51.0,71592.48,80403.86215384613,0.7421875,140.0,157.0
1648649479,2022-03-30T16:11:19,2022-03-30,16:11:19,16.183,3651.0,50.0,74726.56,83923.67507692309,0.859375,141.0,157.0
1648649480,2022-03-30T16:11:20,2022-03-30,16:11:20,16.183,3652.0,51.0,84088.95999999999,94438.37046153846,0.68359375,141.0,157.0
1648649481,2022-03-30T16:11:21,2022-03-30,16:11:21,16.183,3653.0,52.0,84088.95999999999,94438.37046153846,0.85546875,141.0,157.0
1648649482,2022-03-30T16:11:22,2022-03-30,16:11:22,16.183,3654.0,52.0,86373.12,97003.65784615387,0.69140625,141.0,156.0
1648649483,2022-03-30T16:11:23,2022-03-30,16:11:23,16.183,3655.0,52.0,72522.08,81447.87446153846,0.859375,141.0,155.0
1648649484,2022-03-30T16:11:24,2022-03-30,16:11:24,16.183,3656.0,51.0,73279.04,82297.99876923076,0.609375,141.0,155.0
1648649485,2022-03-30T16:11:25,2022-03-30,16:11:25,16.183,3657.0,51.0,73279.04,82297.99876923076,0.42578125,140.0,155.0
1648649486,2022-03-30T16:11:26,2022-03-30,16:11:26,16.183,3658.0,51.0,64195.52,72096.50707692308,0.3984375,140.0,150.0
1648649487,2022-03-30T16:11:27,2022-03-30,16:11:27,16.183,3659.0,49.0,71751.84,80582.8356923077,0.359375,140.0,137.0
1648649488,2022-03-30T16:11:28,2022-03-30,16:11:28,16.183,3660.0,47.0,71751.84,80582.8356923077,0.33203125,140.0,121.0
1648649489,2022-03-30T16:11:29,2022-03-30,16:11:29,16.183,3661.0,45.0,63239.36,71022.66584615385,0.35546875,139.0,111.0
1648649490,2022-03-30T16:11:30,2022-03-30,16:11:30,16.183,3662.0,43.0,63239.36,71022.66584615385,0.37890625,138.0,107.0
1648649491,2022-03-30T16:11:31,2022-03-30,16:11:31,16.183,3663.0,41.0,65337.6,73379.15076923076,0.30078125,137.0,107.0
1648649492,2022-03-30T16:11:32,2022-03-30,16:11:32,16.183,3664.0,40.0,65337.6,73379.15076923076,0.375,136.0,108.0
1648649493,2022-03-30T16:11:33,2022-03-30,16:11:33,16.183,3665.0,39.0,70397.28,79061.56061538463,0.3671875,136.0,110.0
1648649494,2022-03-30T16:11:34,2022-03-30,16:11:34,16.183,3666.0,38.0,70397.28,79061.56061538463,0.35546875,135.0,110.0
1648649495,2022-03-30T16:11:35,2022-03-30,16:11:35,16.183,3667.0,37.0,69839.51999999999,78435.15323076923,0.3046875,134.0,110.0
1648649496,2022-03-30T16:11:36,2022-03-30,16:11:36,16.183,3668.0,35.0,69839.51999999999,78435.15323076923,0.3203125,134.0,110.0
1648649497,2022-03-30T16:11:37,2022-03-30,16:11:37,16.183,3669.0,34.0,69839.51999999999,78435.15323076923,0.3828125,134.0,109.0
1648649498,2022-03-30T16:11:38,2022-03-30,16:11:38,16.183,3670.0,33.0,60384.16,67816.05661538463,0.390625,134.0,108.0
1648649499,2022-03-30T16:11:39,2022-03-30,16:11:39,16.183,3671.0,32.0,62402.72,70083.05476923077,0.38671875,134.0,106.0
1648649500,2022-03-30T16:11:40,2022-03-30,16:11:40,16.183,3672.0,31.0,62402.72,70083.05476923077,0.41015625,135.0,105.0
1648649501,2022-03-30T16:11:41,2022-03-30,16:11:41,16.183,3673.0,32.0,62402.72,70083.05476923077,0.40234375,135.0,104.0
1648649502,2022-03-30T16:11:42,2022-03-30,16:11:42,16.183,3674.0,31.0,53518.4,60105.28,0.3984375,136.0,104.0
1648649503,2022-03-30T16:11:43,2022-03-30,16:11:43,16.183,3675.0,30.0,56426.72,63371.547076923074,0.40625,136.0,105.0
1648649504,2022-03-30T16:11:44,2022-03-30,16:11:44,16.183,3676.0,30.0,52801.28,59299.89907692307,0.359375,136.0,107.0
1648649505,2022-03-30T16:11:45,2022-03-30,16:11:45,16.183,3677.0,31.0,52801.28,59299.89907692307,0.3828125,136.0,109.0
1648649506,2022-03-30T16:11:46,2022-03-30,16:11:46,16.183,3678.0,32.0,48418.88,54378.126769230774,0.3828125,135.0,109.0
1648649507,2022-03-30T16:11:47,2022-03-30,16:11:47,16.183,3679.0,32.0,51712.32,58076.91323076923,0.42578125,135.0,109.0
1648649508,2022-03-30T16:11:48,2022-03-30,16:11:48,16.183,3680.0,33.0,51712.32,58076.91323076923,0.4140625,135.0,109.0
1648649509,2022-03-30T16:11:49,2022-03-30,16:11:49,16.183,3681.0,36.0,60995.03999999999,68502.12184615384,0.25390625,135.0,107.0
1648649510,2022-03-30T16:11:50,2022-03-30,16:11:50,16.183,3682.0,38.0,60437.28,67875.71446153846,0.37109375,134.0,105.0
1648649511,2022-03-30T16:11:51,2022-03-30,16:11:51,16.183,3683.0,40.0,60437.28,67875.71446153846,0.3203125,134.0,103.0
1648649512,2022-03-30T16:11:52,2022-03-30,16:11:52,16.183,3684.0,41.0,59481.12,66801.87323076924,0.3984375,134.0,104.0
1648649513,2022-03-30T16:11:53,2022-03-30,16:11:53,16.183,3685.0,41.0,56984.48,63997.95446153847,0.27734375,134.0,104.0
1648649514,2022-03-30T16:11:54,2022-03-30,16:11:54,16.183,3686.0,41.0,56878.24,63878.63876923077,0.33203125,134.0,104.0
1648649515,2022-03-30T16:11:55,2022-03-30,16:11:55,16.183,3687.0,41.0,56878.24,63878.63876923077,0.28515625,134.0,102.0
1648649516,2022-03-30T16:11:56,2022-03-30,16:11:56,16.183,3688.0,42.0,54979.2,61745.87076923077,0.28125,133.0,99.0
1648649517,2022-03-30T16:11:57,2022-03-30,16:11:57,16.183,3689.0,44.0,52602.08,59076.18215384616,0.3984375,133.0,96.0
1648649518,2022-03-30T16:11:58,2022-03-30,16:11:58,16.183,3690.0,45.0,53345.76,59911.39200000001,0.33984375,133.0,91.0
1648649519,2022-03-30T16:11:59,2022-03-30,16:11:59,16.183,3691.0,44.0,53345.76,59911.39200000001,0.33984375,133.0,87.0
1648649520,2022-03-30T16:12:00,2022-03-30,16:12:00,16.2,3692.0,43.0,53345.76,59911.39200000001,0.33984375,132.0,85.0
1648649521,2022-03-30T16:12:01,2022-03-30,16:12:01,16.2,3693.0,42.0,50703.04,56943.41415384616,0.36328125,131.0,86.0
1648649522,2022-03-30T16:12:02,2022-03-30,16:12:02,16.2,3694.0,39.0,50703.04,56943.41415384616,0.30859375,131.0,89.0
1648649523,2022-03-30T16:12:03,2022-03-30,16:12:03,16.2,3695.0,38.0,61964.48,69590.87753846153,0.3671875,130.0,96.0
1648649524,2022-03-30T16:12:04,2022-03-30,16:12:04,16.2,3696.0,38.0,61964.48,69590.87753846153,0.33984375,130.0,101.0
1648649525,2022-03-30T16:12:05,2022-03-30,16:12:05,16.2,3697.0,39.0,57821.12,64937.56553846153,0.35546875,129.0,102.0
1648649526,2022-03-30T16:12:06,2022-03-30,16:12:06,16.2,3698.0,38.0,52761.44,59255.155692307686,0.32421875,129.0,102.0
1648649527,2022-03-30T16:12:07,2022-03-30,16:12:07,16.2,3699.0,37.0,52761.44,59255.155692307686,0.34375,129.0,103.0
1648649528,2022-03-30T16:12:08,2022-03-30,16:12:08,16.2,3700.0,35.0,47794.72,53677.147076923065,0.3671875,129.0,104.0
1648649529,2022-03-30T16:12:09,2022-03-30,16:12:09,16.2,3701.0,34.0,47263.52,53080.56861538462,0.30078125,128.0,106.0
1648649530,2022-03-30T16:12:10,2022-03-30,16:12:10,16.2,3702.0,34.0,44501.28,49978.36061538462,0.27734375,128.0,106.0
1648649531,2022-03-30T16:12:11,2022-03-30,16:12:11,16.2,3703.0,35.0,44939.52,50470.53784615385,0.3203125,128.0,103.0
1648649532,2022-03-30T16:12:12,2022-03-30,16:12:12,16.2,3704.0,38.0,44939.52,50470.53784615385,0.3046875,128.0,100.0
1648649533,2022-03-30T16:12:13,2022-03-30,16:12:13,16.2,3705.0,40.0,35059.2,39374.17846153846,0.27734375,128.0,95.0
1648649534,2022-03-30T16:12:14,2022-03-30,16:12:14,16.2,3706.0,42.0,35231.84,39568.06646153846,0.328125,128.0,90.0
1648649535,2022-03-30T16:12:15,2022-03-30,16:12:15,16.2,3707.0,42.0,35231.84,39568.06646153846,0.36328125,128.0,89.0
1648649536,2022-03-30T16:12:16,2022-03-30,16:12:16,16.2,3708.0,43.0,38591.68,43341.42523076924,0.28125,128.0,90.0
1648649537,2022-03-30T16:12:17,2022-03-30,16:12:17,16.2,3709.0,44.0,47967.36,53871.035076923064,0.3203125,128.0,90.0
1648649538,2022-03-30T16:12:18,2022-03-30,16:12:18,16.2,3710.0,46.0,50995.2,57271.53230769232,0.3203125,128.0,88.0
1648649539,2022-03-30T16:12:19,2022-03-30,16:12:19,16.2,3711.0,48.0,54554.24,61268.60800000001,0.31640625,128.0,85.0
1648649540,2022-03-30T16:12:20,2022-03-30,16:12:20,16.2,3712.0,48.0,54607.36,61328.265846153845,0.24609375,128.0,84.0
1648649541,2022-03-30T16:12:21,2022-03-30,16:12:21,16.2,3713.0,47.0,54607.36,61328.265846153845,0.2421875,128.0,69.0
1648649542,2022-03-30T16:12:22,2022-03-30,16:12:22,16.2,3714.0,47.0,58046.88,65191.11138461539,0.24609375,128.0,43.0
1648649543,2022-03-30T16:12:23,2022-03-30,16:12:23,16.2,3715.0,47.0,59268.64,66563.24184615385,0.29296875,128.0,37.0
1648649544,2022-03-30T16:12:24,2022-03-30,16:12:24,16.2,3716.0,48.0,62044.16,69680.3643076923,0.25390625,128.0,52.0
1648649545,2022-03-30T16:12:25,2022-03-30,16:12:25,16.2,3717.0,49.0,54195.68,60865.917538461545,0.2890625,128.0,62.0
1648649546,2022-03-30T16:12:26,2022-03-30,16:12:26,16.2,3718.0,49.0,54195.68,60865.917538461545,0.29296875,128.0,64.0
1648649547,2022-03-30T16:12:27,2022-03-30,16:12:27,16.2,3719.0,49.0,52801.28,59299.89907692307,0.25390625,128.0,67.0
1648649548,2022-03-30T16:12:28,2022-03-30,16:12:28,16.2,3720.0,49.0,48432.16,54393.04123076923,0.26953125,128.0,78.0
1648649549,2022-03-30T16:12:29,2022-03-30,16:12:29,16.2,3721.0,49.0,45364.48,50947.80061538462,0.234375,129.0,88.0
1648649550,2022-03-30T16:12:30,2022-03-30,16:12:30,16.2,3722.0,48.0,41221.12,46294.48861538462,0.30078125,129.0,88.0
1648649551,2022-03-30T16:12:31,2022-03-30,16:12:31,16.2,3723.0,48.0,41221.12,46294.48861538462,0.26953125,129.0,86.0
1648649552,2022-03-30T16:12:32,2022-03-30,16:12:32,16.2,3724.0,48.0,42004.64,47174.441846153844,0.2734375,129.0,84.0
1648649553,2022-03-30T16:12:33,2022-03-30,16:12:33,16.2,3725.0,48.0,39215.84,44042.40492307693,0.35546875,129.0,86.0
1648649554,2022-03-30T16:12:34,2022-03-30,16:12:34,16.2,3726.0,49.0,40942.24,45981.28492307691,0.3515625,129.0,92.0
1648649555,2022-03-30T16:12:35,2022-03-30,16:12:35,16.2,3727.0,49.0,41579.68,46697.179076923065,0.28125,129.0,99.0
