time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421851554101,19,13200.32,14824.974769230768,,0.30078125,65,81
421851554357,19,14767.359999999999,16584.881230769235,,0.234375,64,95
421851554613,19,14767.359999999999,16584.881230769235,,0.2734375,65,99
421851554869,20,14700.96,16510.308923076922,,0.28125,66,97
421851555125,21,14700.96,16510.308923076922,,0.109375,67,94
421851555381,22,14700.96,16510.308923076922,,0.08984375,66,77
421851555637,22,14700.96,16510.308923076922,,0.17578125,67,37
421851555893,22,14913.439999999999,16748.94030769231,,0.28125,67,0
421851556149,21,14913.439999999999,16748.94030769231,,0.140625,66,0
421851556405,20,14913.439999999999,16748.94030769231,,0.15625,66,46
421851556661,20,15086.08,16942.828307692307,,0.02734375,65,53
421851556917,20,15086.08,16942.828307692307,,0.0859375,66,44
421851557173,20,15086.08,16942.828307692307,,0.12109375,66,0
421851557429,20,13572.16,15242.579692307692,,0.01953125,65,0
421851557685,20,13572.16,15242.579692307692,,0.0390625,65,0
421851557941,20,13572.16,15242.579692307692,,0.0234375,63,0
421851558197,20,13572.16,15242.579692307692,,0.0234375,64,0
421851558453,20,14262.72,16018.131692307692,,0.04296875,65,0
421851558709,19,14262.72,16018.131692307692,,0.01953125,64,0
421851558965,19,14262.72,16018.131692307692,,0.0390625,64,0
421851559221,19,14435.359999999999,16212.019692307693,,0.0703125,61,0
421851559477,19,14435.359999999999,16212.019692307693,,0.0859375,61,0
421851559733,20,14435.359999999999,16212.019692307693,,0.08203125,62,0
421851559989,20,14435.359999999999,16212.019692307693,,0.1015625,62,0
421851560245,20,14435.359999999999,16212.019692307693,,0.15625,62,0
421851560501,19,14515.039999999999,16301.506461538462,,0.0703125,61,0
421851560757,19,14515.039999999999,16301.506461538462,,0.08984375,61,0
421851561013,18,14515.039999999999,16301.506461538462,,0.078125,61,0
421851561269,18,14515.039999999999,16301.506461538462,,0.05859375,61,0
421851561525,17,15391.519999999999,17285.86092307692,,0.0234375,61,0
421851561781,17,15391.519999999999,17285.86092307692,,0.0,62,0
421851562037,16,15391.519999999999,17285.86092307692,,0.0,61,0
421851562293,16,15391.519999999999,17285.86092307692,,0.0,60,0
421851562549,16,15391.519999999999,17285.86092307692,,0.0,60,0
421851562805,16,14368.96,16137.447384615385,,0.0,60,0
421851563061,16,14368.96,16137.447384615385,,0.015625,60,0
421851563317,16,14368.96,16137.447384615385,,0.0,59,0
421851563573,16,14368.96,16137.447384615385,,0.0,59,0
421851563829,16,14368.96,16137.447384615385,,0.0,59,0
421851564085,16,14368.96,16137.447384615385,,0.0,59,0
421851564341,16,12204.32,13706.390153846152,,0.0,59,0
421851564597,15,12204.32,13706.390153846152,,0.0,58,0
421851564853,14,12204.32,13706.390153846152,,0.0,56,0
421851565109,14,12204.32,13706.390153846152,,0.0,56,0
421851565365,14,12164.48,13661.64676923077,,0.0,54,0
421851565621,14,12164.48,13661.64676923077,,0.0,52,0
421851565877,14,12164.48,13661.64676923077,,0.0,49,0
421851566133,14,10531.039999999999,11827.168,,0.0,49,0
421851566389,14,10531.039999999999,11827.168,,0.0,47,0
421851566645,14,10531.039999999999,11827.168,,0.0,46,0
421851566901,14,10531.039999999999,11827.168,,0.0,47,0
421851567157,14,10531.039999999999,11827.168,,0.015625,47,0
