Timestamp,DateTime,Breathing rate (rpm),Minute ventilation (mL/min),Heart rate (bpm)
1647969536,2022-03-22T18:18:56,,,
1647969536,2022-03-22T18:18:56,15.0,17032.0,58.0
1647969537,2022-03-22T18:18:57,16.0,17032.0,58.0
1647969538,2022-03-22T18:18:58,16.0,17032.0,58.0
1647969539,2022-03-22T18:18:59,16.0,17032.0,58.0
1647969540,2022-03-22T18:19:00,16.0,11081.0,59.0
1647969541,2022-03-22T18:19:01,16.0,11081.0,59.0
1647969542,2022-03-22T18:19:02,16.0,11081.0,59.0
1647969543,2022-03-22T18:19:03,17.0,12901.0,59.0
1647969544,2022-03-22T18:19:04,18.0,12901.0,59.0
1647969545,2022-03-22T18:19:05,18.0,12901.0,59.0
1647969546,2022-03-22T18:19:06,19.0,12961.0,59.0
1647969547,2022-03-22T18:19:07,19.0,12961.0,59.0
1647969548,2022-03-22T18:19:08,19.0,13348.0,59.0
1647969549,2022-03-22T18:19:09,20.0,13348.0,59.0
1647969550,2022-03-22T18:19:10,20.0,13348.0,59.0
1647969551,2022-03-22T18:19:11,21.0,13632.0,60.0
1647969552,2022-03-22T18:19:12,21.0,13632.0,60.0
1647969553,2022-03-22T18:19:13,21.0,13632.0,62.0
1647969554,2022-03-22T18:19:14,20.0,15809.0,63.0
1647969555,2022-03-22T18:19:15,20.0,15809.0,65.0
1647969556,2022-03-22T18:19:16,20.0,15809.0,65.0
1647969557,2022-03-22T18:19:17,20.0,17256.0,66.0
1647969558,2022-03-22T18:19:18,21.0,17569.0,66.0
1647969559,2022-03-22T18:19:19,22.0,17569.0,66.0
1647969560,2022-03-22T18:19:20,22.0,17569.0,67.0
1647969561,2022-03-22T18:19:21,22.0,17569.0,68.0
1647969562,2022-03-22T18:19:22,22.0,20313.0,71.0
1647969563,2022-03-22T18:19:23,22.0,20313.0,76.0
1647969564,2022-03-22T18:19:24,21.0,20313.0,74.0
1647969565,2022-03-22T18:19:25,21.0,20313.0,75.0
1647969566,2022-03-22T18:19:26,21.0,20313.0,75.0
1647969567,2022-03-22T18:19:27,21.0,20313.0,74.0
1647969568,2022-03-22T18:19:28,21.0,20313.0,75.0
1647969569,2022-03-22T18:19:29,21.0,26488.0,77.0
1647969570,2022-03-22T18:19:30,19.0,26488.0,79.0
1647969571,2022-03-22T18:19:31,18.0,29217.0,81.0
1647969572,2022-03-22T18:19:32,18.0,29217.0,82.0
1647969573,2022-03-22T18:19:33,18.0,29217.0,87.0
1647969574,2022-03-22T18:19:34,18.0,29710.0,89.0
1647969575,2022-03-22T18:19:35,18.0,29710.0,87.0
1647969576,2022-03-22T18:19:36,18.0,29710.0,90.0
1647969577,2022-03-22T18:19:37,18.0,29650.0,95.0
1647969578,2022-03-22T18:19:38,18.0,29650.0,99.0
1647969579,2022-03-22T18:19:39,18.0,29650.0,100.0
1647969580,2022-03-22T18:19:40,18.0,29993.0,100.0
1647969581,2022-03-22T18:19:41,18.0,29993.0,100.0
1647969582,2022-03-22T18:19:42,18.0,29993.0,101.0
1647969583,2022-03-22T18:19:43,18.0,29993.0,101.0
1647969584,2022-03-22T18:19:44,18.0,29024.0,103.0
1647969585,2022-03-22T18:19:45,17.0,29024.0,104.0
1647969586,2022-03-22T18:19:46,17.0,29024.0,103.0
1647969587,2022-03-22T18:19:47,17.0,30053.0,103.0
1647969588,2022-03-22T18:19:48,17.0,30053.0,101.0
1647969589,2022-03-22T18:19:49,18.0,28233.0,101.0
1647969590,2022-03-22T18:19:50,19.0,28233.0,99.0
1647969591,2022-03-22T18:19:51,20.0,28233.0,98.0
1647969592,2022-03-22T18:19:52,21.0,28233.0,97.0
1647969593,2022-03-22T18:19:53,20.0,27189.0,96.0
1647969594,2022-03-22T18:19:54,20.0,27189.0,94.0
1647969595,2022-03-22T18:19:55,19.0,27189.0,93.0
1647969596,2022-03-22T18:19:56,19.0,29635.0,91.0
1647969597,2022-03-22T18:19:57,19.0,29635.0,90.0
1647969598,2022-03-22T18:19:58,19.0,29635.0,90.0
1647969599,2022-03-22T18:19:59,19.0,29844.0,90.0
1647969600,2022-03-22T18:20:00,19.0,29844.0,89.0
1647969601,2022-03-22T18:20:01,19.0,29844.0,88.0
1647969602,2022-03-22T18:20:02,19.0,29352.0,88.0
1647969603,2022-03-22T18:20:03,18.0,29352.0,89.0
1647969604,2022-03-22T18:20:04,18.0,29352.0,88.0
1647969605,2022-03-22T18:20:05,18.0,32260.0,86.0
1647969606,2022-03-22T18:20:06,19.0,32260.0,84.0
1647969607,2022-03-22T18:20:07,19.0,32260.0,83.0
1647969608,2022-03-22T18:20:08,19.0,32260.0,81.0
1647969609,2022-03-22T18:20:09,19.0,29799.0,79.0
1647969610,2022-03-22T18:20:10,19.0,29799.0,78.0
1647969611,2022-03-22T18:20:11,18.0,29799.0,75.0
1647969612,2022-03-22T18:20:12,18.0,29799.0,74.0
1647969613,2022-03-22T18:20:13,18.0,28382.0,73.0
1647969614,2022-03-22T18:20:14,18.0,28382.0,73.0
1647969615,2022-03-22T18:20:15,18.0,28382.0,74.0
1647969616,2022-03-22T18:20:16,18.0,28382.0,73.0
1647969617,2022-03-22T18:20:17,18.0,28382.0,74.0
1647969618,2022-03-22T18:20:18,18.0,25384.0,74.0
1647969619,2022-03-22T18:20:19,17.0,25384.0,75.0
1647969620,2022-03-22T18:20:20,17.0,25384.0,77.0
1647969621,2022-03-22T18:20:21,17.0,25444.0,78.0
1647969622,2022-03-22T18:20:22,17.0,25444.0,80.0
1647969623,2022-03-22T18:20:23,17.0,25444.0,81.0
1647969624,2022-03-22T18:20:24,17.0,25504.0,82.0
1647969625,2022-03-22T18:20:25,17.0,25504.0,82.0
1647969626,2022-03-22T18:20:26,17.0,25504.0,83.0
1647969627,2022-03-22T18:20:27,17.0,26682.0,83.0
1647969628,2022-03-22T18:20:28,17.0,26682.0,82.0
1647969629,2022-03-22T18:20:29,17.0,26682.0,81.0
1647969630,2022-03-22T18:20:30,17.0,26682.0,80.0
1647969631,2022-03-22T18:20:31,17.0,24877.0,79.0
1647969632,2022-03-22T18:20:32,17.0,24877.0,78.0
1647969633,2022-03-22T18:20:33,17.0,24877.0,78.0
1647969634,2022-03-22T18:20:34,17.0,24460.0,76.0
1647969635,2022-03-22T18:20:35,17.0,24460.0,76.0
1647969636,2022-03-22T18:20:36,17.0,24460.0,76.0
1647969637,2022-03-22T18:20:37,17.0,24251.0,76.0
1647969638,2022-03-22T18:20:38,17.0,24251.0,76.0
1647969639,2022-03-22T18:20:39,17.0,24251.0,73.0
1647969640,2022-03-22T18:20:40,17.0,25847.0,73.0
1647969641,2022-03-22T18:20:41,18.0,25847.0,73.0
1647969642,2022-03-22T18:20:42,19.0,25847.0,73.0
1647969643,2022-03-22T18:20:43,19.0,27219.0,75.0
1647969644,2022-03-22T18:20:44,19.0,27219.0,75.0
1647969645,2022-03-22T18:20:45,19.0,27219.0,75.0
1647969646,2022-03-22T18:20:46,19.0,27219.0,79.0
1647969647,2022-03-22T18:20:47,19.0,23774.0,83.0
1647969648,2022-03-22T18:20:48,18.0,23774.0,87.0
1647969649,2022-03-22T18:20:49,18.0,23774.0,93.0
1647969650,2022-03-22T18:20:50,18.0,24519.0,100.0
1647969651,2022-03-22T18:20:51,18.0,24519.0,108.0
1647969652,2022-03-22T18:20:52,18.0,24519.0,113.0
1647969653,2022-03-22T18:20:53,18.0,33036.0,116.0
1647969654,2022-03-22T18:20:54,18.0,33036.0,118.0
1647969655,2022-03-22T18:20:55,18.0,33036.0,118.0
1647969656,2022-03-22T18:20:56,19.0,33036.0,118.0
1647969657,2022-03-22T18:20:57,19.0,33036.0,119.0
1647969658,2022-03-22T18:20:58,18.0,31992.0,119.0
1647969659,2022-03-22T18:20:59,18.0,31992.0,119.0
1647969660,2022-03-22T18:21:00,18.0,31992.0,119.0
1647969661,2022-03-22T18:21:01,17.0,31992.0,119.0
1647969662,2022-03-22T18:21:02,17.0,32767.0,120.0
1647969663,2022-03-22T18:21:03,17.0,32767.0,121.0
1647969664,2022-03-22T18:21:04,17.0,32767.0,122.0
1647969665,2022-03-22T18:21:05,17.0,36570.0,123.0
1647969666,2022-03-22T18:21:06,17.0,36570.0,123.0
1647969667,2022-03-22T18:21:07,17.0,38077.0,124.0
1647969668,2022-03-22T18:21:08,17.0,38077.0,124.0
1647969669,2022-03-22T18:21:09,18.0,45743.0,125.0
1647969670,2022-03-22T18:21:10,19.0,45743.0,125.0
1647969671,2022-03-22T18:21:11,20.0,47413.0,126.0
1647969672,2022-03-22T18:21:12,20.0,47413.0,126.0
1647969673,2022-03-22T18:21:13,20.0,41954.0,127.0
1647969674,2022-03-22T18:21:14,21.0,41954.0,128.0
1647969675,2022-03-22T18:21:15,22.0,50963.0,129.0
1647969676,2022-03-22T18:21:16,24.0,57883.0,129.0
1647969677,2022-03-22T18:21:17,27.0,57883.0,130.0
1647969678,2022-03-22T18:21:18,30.0,59703.0,131.0
1647969679,2022-03-22T18:21:19,31.0,59703.0,132.0
1647969680,2022-03-22T18:21:20,32.0,59270.0,132.0
1647969681,2022-03-22T18:21:21,32.0,59270.0,133.0
1647969682,2022-03-22T18:21:22,32.0,59270.0,134.0
1647969683,2022-03-22T18:21:23,32.0,56153.0,135.0
1647969684,2022-03-22T18:21:24,31.0,57331.0,135.0
1647969685,2022-03-22T18:21:25,31.0,57331.0,136.0
1647969686,2022-03-22T18:21:26,31.0,57331.0,137.0
1647969687,2022-03-22T18:21:27,31.0,58569.0,138.0
1647969688,2022-03-22T18:21:28,31.0,58569.0,138.0
1647969689,2022-03-22T18:21:29,30.0,58271.0,138.0
1647969690,2022-03-22T18:21:30,30.0,58271.0,139.0
1647969691,2022-03-22T18:21:31,29.0,59926.0,139.0
1647969692,2022-03-22T18:21:32,29.0,59926.0,140.0
1647969693,2022-03-22T18:21:33,29.0,60776.0,140.0
1647969694,2022-03-22T18:21:34,29.0,60776.0,140.0
1647969695,2022-03-22T18:21:35,29.0,60702.0,141.0
1647969696,2022-03-22T18:21:36,29.0,60702.0,141.0
1647969697,2022-03-22T18:21:37,29.0,63923.0,141.0
1647969698,2022-03-22T18:21:38,29.0,63923.0,142.0
1647969699,2022-03-22T18:21:39,29.0,64162.0,142.0
1647969700,2022-03-22T18:21:40,29.0,64162.0,143.0
1647969701,2022-03-22T18:21:41,29.0,66772.0,143.0
1647969702,2022-03-22T18:21:42,29.0,66772.0,144.0
1647969703,2022-03-22T18:21:43,30.0,69695.0,145.0
1647969704,2022-03-22T18:21:44,30.0,69695.0,145.0
1647969705,2022-03-22T18:21:45,30.0,70530.0,146.0
1647969706,2022-03-22T18:21:46,30.0,70530.0,146.0
1647969707,2022-03-22T18:21:47,30.0,73081.0,147.0
1647969708,2022-03-22T18:21:48,30.0,75124.0,148.0
1647969709,2022-03-22T18:21:49,31.0,75124.0,148.0
1647969710,2022-03-22T18:21:50,31.0,78301.0,148.0
1647969711,2022-03-22T18:21:51,31.0,78301.0,149.0
1647969712,2022-03-22T18:21:52,31.0,79509.0,149.0
1647969713,2022-03-22T18:21:53,31.0,79509.0,149.0
1647969714,2022-03-22T18:21:54,31.0,79509.0,150.0
1647969715,2022-03-22T18:21:55,31.0,77063.0,150.0
1647969716,2022-03-22T18:21:56,31.0,77063.0,150.0
1647969717,2022-03-22T18:21:57,30.0,79763.0,151.0
1647969718,2022-03-22T18:21:58,30.0,80314.0,151.0
1647969719,2022-03-22T18:21:59,30.0,80314.0,151.0
1647969720,2022-03-22T18:22:00,31.0,82149.0,151.0
1647969721,2022-03-22T18:22:01,31.0,82149.0,152.0
1647969722,2022-03-22T18:22:02,31.0,82000.0,152.0
1647969723,2022-03-22T18:22:03,32.0,82641.0,151.0
1647969724,2022-03-22T18:22:04,32.0,82641.0,152.0
1647969725,2022-03-22T18:22:05,33.0,84968.0,152.0
1647969726,2022-03-22T18:22:06,34.0,93141.0,152.0
1647969727,2022-03-22T18:22:07,36.0,93141.0,152.0
1647969728,2022-03-22T18:22:08,37.0,93678.0,152.0
1647969729,2022-03-22T18:22:09,38.0,97406.0,152.0
1647969730,2022-03-22T18:22:10,38.0,97406.0,153.0
1647969731,2022-03-22T18:22:11,38.0,106802.0,154.0
1647969732,2022-03-22T18:22:12,37.0,106802.0,156.0
1647969733,2022-03-22T18:22:13,36.0,113380.0,157.0
1647969734,2022-03-22T18:22:14,36.0,113380.0,158.0
1647969735,2022-03-22T18:22:15,36.0,113231.0,159.0
1647969736,2022-03-22T18:22:16,36.0,113231.0,159.0
1647969737,2022-03-22T18:22:17,36.0,112888.0,160.0
1647969738,2022-03-22T18:22:18,35.0,111978.0,159.0
1647969739,2022-03-22T18:22:19,35.0,111978.0,159.0
1647969740,2022-03-22T18:22:20,34.0,111023.0,159.0
1647969741,2022-03-22T18:22:21,34.0,111023.0,159.0
1647969742,2022-03-22T18:22:22,34.0,111396.0,159.0
1647969743,2022-03-22T18:22:23,34.0,103089.0,159.0
1647969744,2022-03-22T18:22:24,34.0,103089.0,159.0
1647969745,2022-03-22T18:22:25,35.0,99524.0,158.0
1647969746,2022-03-22T18:22:26,35.0,99524.0,158.0
1647969747,2022-03-22T18:22:27,35.0,99688.0,158.0
1647969748,2022-03-22T18:22:28,34.0,99688.0,159.0
1647969749,2022-03-22T18:22:29,34.0,100195.0,158.0
1647969750,2022-03-22T18:22:30,34.0,100195.0,158.0
1647969751,2022-03-22T18:22:31,34.0,101031.0,159.0
1647969752,2022-03-22T18:22:32,34.0,101031.0,158.0
1647969753,2022-03-22T18:22:33,33.0,102731.0,158.0
1647969754,2022-03-22T18:22:34,33.0,102731.0,159.0
1647969755,2022-03-22T18:22:35,33.0,100702.0,159.0
1647969756,2022-03-22T18:22:36,33.0,100702.0,159.0
1647969757,2022-03-22T18:22:37,32.0,100956.0,159.0
1647969758,2022-03-22T18:22:38,32.0,100956.0,159.0
1647969759,2022-03-22T18:22:39,32.0,99122.0,159.0
1647969760,2022-03-22T18:22:40,31.0,100583.0,159.0
1647969761,2022-03-22T18:22:41,31.0,100583.0,159.0
1647969762,2022-03-22T18:22:42,31.0,102940.0,159.0
1647969763,2022-03-22T18:22:43,32.0,102940.0,159.0
1647969764,2022-03-22T18:22:44,32.0,101985.0,159.0
1647969765,2022-03-22T18:22:45,32.0,102790.0,159.0
1647969766,2022-03-22T18:22:46,33.0,102790.0,160.0
1647969767,2022-03-22T18:22:47,33.0,106459.0,160.0
1647969768,2022-03-22T18:22:48,34.0,106459.0,160.0
1647969769,2022-03-22T18:22:49,34.0,107041.0,160.0
1647969770,2022-03-22T18:22:50,34.0,109845.0,160.0
1647969771,2022-03-22T18:22:51,35.0,109845.0,160.0
1647969772,2022-03-22T18:22:52,36.0,108204.0,160.0
1647969773,2022-03-22T18:22:53,36.0,110009.0,160.0
1647969774,2022-03-22T18:22:54,37.0,110009.0,160.0
1647969775,2022-03-22T18:22:55,37.0,112052.0,158.0
1647969776,2022-03-22T18:22:56,38.0,113395.0,158.0
1647969777,2022-03-22T18:22:57,38.0,113395.0,158.0
1647969778,2022-03-22T18:22:58,38.0,114454.0,152.0
1647969779,2022-03-22T18:22:59,39.0,117407.0,152.0
1647969780,2022-03-22T18:23:00,39.0,117407.0,149.0
1647969781,2022-03-22T18:23:01,39.0,118704.0,149.0
1647969782,2022-03-22T18:23:02,39.0,118704.0,145.0
1647969783,2022-03-22T18:23:03,39.0,122985.0,145.0
1647969784,2022-03-22T18:23:04,39.0,122403.0,143.0
1647969785,2022-03-22T18:23:05,39.0,122403.0,143.0
1647969786,2022-03-22T18:23:06,39.0,123880.0,145.0
1647969787,2022-03-22T18:23:07,39.0,124416.0,144.0
1647969788,2022-03-22T18:23:08,39.0,124416.0,143.0
1647969789,2022-03-22T18:23:09,39.0,124357.0,149.0
1647969790,2022-03-22T18:23:10,39.0,131426.0,155.0
1647969791,2022-03-22T18:23:11,40.0,133783.0,160.0
1647969792,2022-03-22T18:23:12,41.0,133783.0,169.0
1647969793,2022-03-22T18:23:13,41.0,134066.0,169.0
1647969794,2022-03-22T18:23:14,41.0,134558.0,169.0
1647969795,2022-03-22T18:23:15,41.0,134558.0,168.0
1647969796,2022-03-22T18:23:16,41.0,136452.0,168.0
1647969797,2022-03-22T18:23:17,41.0,136452.0,168.0
1647969798,2022-03-22T18:23:18,41.0,135259.0,168.0
1647969799,2022-03-22T18:23:19,40.0,132724.0,168.0
1647969800,2022-03-22T18:23:20,39.0,132724.0,168.0
1647969801,2022-03-22T18:23:21,39.0,124938.0,168.0
1647969802,2022-03-22T18:23:22,38.0,124938.0,167.0
1647969803,2022-03-22T18:23:23,37.0,124610.0,167.0
1647969804,2022-03-22T18:23:24,37.0,124610.0,166.0
1647969805,2022-03-22T18:23:25,36.0,123641.0,167.0
1647969806,2022-03-22T18:23:26,35.0,122776.0,167.0
1647969807,2022-03-22T18:23:27,35.0,122776.0,167.0
1647969808,2022-03-22T18:23:28,34.0,120449.0,167.0
1647969809,2022-03-22T18:23:29,34.0,120449.0,166.0
1647969810,2022-03-22T18:23:30,34.0,120554.0,167.0
1647969811,2022-03-22T18:23:31,35.0,123641.0,167.0
1647969812,2022-03-22T18:23:32,35.0,123641.0,167.0
1647969813,2022-03-22T18:23:33,35.0,123343.0,167.0
1647969814,2022-03-22T18:23:34,35.0,123343.0,168.0
1647969815,2022-03-22T18:23:35,35.0,124715.0,168.0
1647969816,2022-03-22T18:23:36,35.0,125565.0,168.0
1647969817,2022-03-22T18:23:37,36.0,125565.0,169.0
1647969818,2022-03-22T18:23:38,36.0,126057.0,169.0
1647969819,2022-03-22T18:23:39,36.0,126057.0,169.0
1647969820,2022-03-22T18:23:40,36.0,120196.0,169.0
1647969821,2022-03-22T18:23:41,36.0,121911.0,169.0
1647969822,2022-03-22T18:23:42,36.0,121911.0,169.0
1647969823,2022-03-22T18:23:43,36.0,121284.0,169.0
1647969824,2022-03-22T18:23:44,36.0,122045.0,169.0
1647969825,2022-03-22T18:23:45,37.0,122045.0,169.0
1647969826,2022-03-22T18:23:46,38.0,121493.0,169.0
1647969827,2022-03-22T18:23:47,38.0,129786.0,169.0
1647969828,2022-03-22T18:23:48,39.0,132247.0,170.0
1647969829,2022-03-22T18:23:49,41.0,142194.0,170.0
1647969830,2022-03-22T18:23:50,43.0,142194.0,170.0
1647969831,2022-03-22T18:23:51,44.0,140509.0,170.0
1647969832,2022-03-22T18:23:52,45.0,139734.0,170.0
1647969833,2022-03-22T18:23:53,45.0,138153.0,170.0
1647969834,2022-03-22T18:23:54,46.0,138153.0,170.0
1647969835,2022-03-22T18:23:55,46.0,140196.0,170.0
1647969836,2022-03-22T18:23:56,46.0,128339.0,170.0
1647969837,2022-03-22T18:23:57,46.0,128399.0,170.0
1647969838,2022-03-22T18:23:58,45.0,128399.0,170.0
1647969839,2022-03-22T18:23:59,45.0,124044.0,170.0
1647969840,2022-03-22T18:24:00,44.0,126594.0,170.0
1647969841,2022-03-22T18:24:01,44.0,126594.0,170.0
1647969842,2022-03-22T18:24:02,44.0,128637.0,170.0
1647969843,2022-03-22T18:24:03,43.0,133872.0,170.0
1647969844,2022-03-22T18:24:04,43.0,133872.0,170.0
1647969845,2022-03-22T18:24:05,43.0,130248.0,170.0
1647969846,2022-03-22T18:24:06,42.0,133425.0,170.0
1647969847,2022-03-22T18:24:07,42.0,130382.0,170.0
1647969848,2022-03-22T18:24:08,42.0,130382.0,170.0
1647969849,2022-03-22T18:24:09,42.0,131829.0,170.0
1647969850,2022-03-22T18:24:10,43.0,130293.0,170.0
1647969851,2022-03-22T18:24:11,43.0,131068.0,170.0
1647969852,2022-03-22T18:24:12,44.0,125356.0,170.0
1647969853,2022-03-22T18:24:13,45.0,127220.0,170.0
1647969854,2022-03-22T18:24:14,46.0,127220.0,170.0
1647969855,2022-03-22T18:24:15,47.0,124566.0,171.0
1647969856,2022-03-22T18:24:16,48.0,131396.0,171.0
1647969857,2022-03-22T18:24:17,48.0,136408.0,171.0
1647969858,2022-03-22T18:24:18,49.0,136408.0,172.0
1647969859,2022-03-22T18:24:19,48.0,132396.0,172.0
1647969860,2022-03-22T18:24:20,47.0,132396.0,173.0
1647969861,2022-03-22T18:24:21,46.0,128652.0,173.0
1647969862,2022-03-22T18:24:22,45.0,131411.0,173.0
1647969863,2022-03-22T18:24:23,44.0,132411.0,173.0
1647969864,2022-03-22T18:24:24,43.0,136020.0,174.0
1647969865,2022-03-22T18:24:25,43.0,136020.0,173.0
1647969866,2022-03-22T18:24:26,43.0,132739.0,173.0
1647969867,2022-03-22T18:24:27,43.0,130024.0,174.0
1647969868,2022-03-22T18:24:28,43.0,135289.0,174.0
1647969869,2022-03-22T18:24:29,44.0,135289.0,174.0
1647969870,2022-03-22T18:24:30,44.0,140271.0,175.0
1647969871,2022-03-22T18:24:31,45.0,147012.0,175.0
1647969872,2022-03-22T18:24:32,45.0,147012.0,174.0
1647969873,2022-03-22T18:24:33,45.0,147996.0,175.0
1647969874,2022-03-22T18:24:34,45.0,142791.0,175.0
1647969875,2022-03-22T18:24:35,44.0,143492.0,174.0
1647969876,2022-03-22T18:24:36,44.0,143492.0,174.0
1647969877,2022-03-22T18:24:37,43.0,138883.0,173.0
1647969878,2022-03-22T18:24:38,43.0,140867.0,172.0
1647969879,2022-03-22T18:24:39,42.0,140867.0,172.0
1647969880,2022-03-22T18:24:40,42.0,136631.0,171.0
1647969881,2022-03-22T18:24:41,42.0,129368.0,171.0
1647969882,2022-03-22T18:24:42,42.0,129368.0,171.0
1647969883,2022-03-22T18:24:43,41.0,128563.0,171.0
1647969884,2022-03-22T18:24:44,41.0,130740.0,170.0
1647969885,2022-03-22T18:24:45,41.0,126833.0,170.0
1647969886,2022-03-22T18:24:46,42.0,126833.0,170.0
1647969887,2022-03-22T18:24:47,42.0,130561.0,170.0
1647969888,2022-03-22T18:24:48,43.0,129726.0,170.0
1647969889,2022-03-22T18:24:49,43.0,130278.0,170.0
1647969890,2022-03-22T18:24:50,44.0,130278.0,170.0
1647969891,2022-03-22T18:24:51,44.0,132634.0,170.0
1647969892,2022-03-22T18:24:52,44.0,130382.0,170.0
1647969893,2022-03-22T18:24:53,45.0,131441.0,170.0
1647969894,2022-03-22T18:24:54,45.0,131441.0,170.0
1647969895,2022-03-22T18:24:55,44.0,132455.0,170.0
1647969896,2022-03-22T18:24:56,44.0,134663.0,171.0
1647969897,2022-03-22T18:24:57,44.0,134663.0,171.0
1647969898,2022-03-22T18:24:58,43.0,134096.0,171.0
1647969899,2022-03-22T18:24:59,43.0,135215.0,171.0
1647969900,2022-03-22T18:25:00,42.0,135215.0,171.0
1647969901,2022-03-22T18:25:01,42.0,134379.0,170.0
1647969902,2022-03-22T18:25:02,41.0,135737.0,170.0
1647969903,2022-03-22T18:25:03,41.0,135737.0,170.0
1647969904,2022-03-22T18:25:04,41.0,136244.0,170.0
1647969905,2022-03-22T18:25:05,41.0,137362.0,170.0
1647969906,2022-03-22T18:25:06,41.0,137362.0,170.0
1647969907,2022-03-22T18:25:07,41.0,135110.0,169.0
1647969908,2022-03-22T18:25:08,41.0,132411.0,169.0
1647969909,2022-03-22T18:25:09,41.0,132977.0,169.0
1647969910,2022-03-22T18:25:10,42.0,132977.0,169.0
1647969911,2022-03-22T18:25:11,42.0,132724.0,169.0
1647969912,2022-03-22T18:25:12,42.0,132247.0,169.0
1647969913,2022-03-22T18:25:13,42.0,132247.0,169.0
1647969914,2022-03-22T18:25:14,42.0,131993.0,169.0
1647969915,2022-03-22T18:25:15,42.0,131068.0,169.0
1647969916,2022-03-22T18:25:16,42.0,131068.0,169.0
1647969917,2022-03-22T18:25:17,42.0,130964.0,169.0
1647969918,2022-03-22T18:25:18,42.0,132247.0,169.0
1647969919,2022-03-22T18:25:19,42.0,130651.0,169.0
1647969920,2022-03-22T18:25:20,42.0,130651.0,169.0
1647969921,2022-03-22T18:25:21,41.0,131247.0,169.0
1647969922,2022-03-22T18:25:22,42.0,131471.0,169.0
1647969923,2022-03-22T18:25:23,42.0,131471.0,169.0
1647969924,2022-03-22T18:25:24,42.0,132888.0,170.0
1647969925,2022-03-22T18:25:25,42.0,132381.0,170.0
1647969926,2022-03-22T18:25:26,41.0,132381.0,170.0
1647969927,2022-03-22T18:25:27,41.0,133544.0,170.0
1647969928,2022-03-22T18:25:28,41.0,133052.0,170.0
1647969929,2022-03-22T18:25:29,41.0,133052.0,170.0
1647969930,2022-03-22T18:25:30,41.0,125460.0,170.0
1647969931,2022-03-22T18:25:31,39.0,125460.0,170.0
1647969932,2022-03-22T18:25:32,38.0,125684.0,171.0
1647969933,2022-03-22T18:25:33,38.0,123909.0,171.0
1647969934,2022-03-22T18:25:34,38.0,123909.0,171.0
1647969935,2022-03-22T18:25:35,38.0,123715.0,171.0
1647969936,2022-03-22T18:25:36,39.0,126281.0,171.0
1647969937,2022-03-22T18:25:37,39.0,126549.0,171.0
1647969938,2022-03-22T18:25:38,40.0,126594.0,172.0
1647969939,2022-03-22T18:25:39,41.0,126594.0,172.0
1647969940,2022-03-22T18:25:40,42.0,137138.0,172.0
1647969941,2022-03-22T18:25:41,44.0,135125.0,172.0
1647969942,2022-03-22T18:25:42,45.0,136825.0,173.0
1647969943,2022-03-22T18:25:43,46.0,136825.0,173.0
1647969944,2022-03-22T18:25:44,46.0,135050.0,173.0
1647969945,2022-03-22T18:25:45,45.0,134066.0,174.0
1647969946,2022-03-22T18:25:46,45.0,134066.0,174.0
1647969947,2022-03-22T18:25:47,44.0,135170.0,174.0
1647969948,2022-03-22T18:25:48,44.0,135886.0,174.0
1647969949,2022-03-22T18:25:49,44.0,135886.0,175.0
1647969950,2022-03-22T18:25:50,44.0,138138.0,175.0
1647969951,2022-03-22T18:25:51,43.0,138839.0,175.0
1647969952,2022-03-22T18:25:52,42.0,138839.0,174.0
1647969953,2022-03-22T18:25:53,42.0,137959.0,174.0
1647969954,2022-03-22T18:25:54,41.0,137168.0,174.0
1647969955,2022-03-22T18:25:55,41.0,135766.0,173.0
1647969956,2022-03-22T18:25:56,41.0,135766.0,173.0
1647969957,2022-03-22T18:25:57,41.0,132187.0,173.0
1647969958,2022-03-22T18:25:58,41.0,132187.0,173.0
1647969959,2022-03-22T18:25:59,41.0,124909.0,172.0
1647969960,2022-03-22T18:26:00,40.0,120076.0,172.0
1647969961,2022-03-22T18:26:01,40.0,118421.0,172.0
1647969962,2022-03-22T18:26:02,40.0,118421.0,171.0
1647969963,2022-03-22T18:26:03,40.0,116691.0,170.0
1647969964,2022-03-22T18:26:04,40.0,114200.0,170.0
1647969965,2022-03-22T18:26:05,40.0,114200.0,169.0
1647969966,2022-03-22T18:26:06,40.0,108518.0,168.0
1647969967,2022-03-22T18:26:07,39.0,108518.0,168.0
1647969968,2022-03-22T18:26:08,39.0,105669.0,167.0
1647969969,2022-03-22T18:26:09,39.0,108533.0,166.0
1647969970,2022-03-22T18:26:10,39.0,108533.0,166.0
1647969971,2022-03-22T18:26:11,39.0,104431.0,165.0
1647969972,2022-03-22T18:26:12,39.0,107295.0,164.0
1647969973,2022-03-22T18:26:13,39.0,107295.0,163.0
1647969974,2022-03-22T18:26:14,39.0,104282.0,162.0
1647969975,2022-03-22T18:26:15,38.0,104282.0,161.0
1647969976,2022-03-22T18:26:16,38.0,102164.0,161.0
1647969977,2022-03-22T18:26:17,37.0,102164.0,159.0
1647969978,2022-03-22T18:26:18,37.0,100792.0,159.0
1647969979,2022-03-22T18:26:19,37.0,99479.0,158.0
1647969980,2022-03-22T18:26:20,37.0,99479.0,158.0
1647969981,2022-03-22T18:26:21,37.0,98077.0,157.0
1647969982,2022-03-22T18:26:22,37.0,100359.0,156.0
1647969983,2022-03-22T18:26:23,37.0,100359.0,155.0
1647969984,2022-03-22T18:26:24,37.0,96735.0,155.0
