Timestamp,DateTime,Latitude,Longitude,Altitude,Distance,Speed,Cadence
1647970929,2022-03-22T18:42:09,49.240664737299085,3.8858712650835514,212.8000030517578,8820.990234375,11.878000259399414,5
1647970931,2022-03-22T18:42:11,49.24089155159891,3.88585165143013,211.60000610351562,8846.240234375,12.446999549865723,5
1647970933,2022-03-22T18:42:13,49.24113068729639,3.88583455234766,210.60000610351562,8872.8603515625,12.951000213623047,5
1647970934,2022-03-22T18:42:14,49.241247698664665,3.8858229015022516,210.1999969482422,8885.900390625,13.147000312805176,5
1647970935,2022-03-22T18:42:15,49.241368314251304,3.885813597589731,209.60000610351562,8899.330078125,13.239999771118164,5
1647970936,2022-03-22T18:42:16,49.24149312078953,3.88579985126853,208.1999969482422,8913.25,12.866999626159668,5
1647970939,2022-03-22T18:42:19,49.24187039025128,3.8857685867697,206.39999389648438,8955.26953125,13.239999771118164,0
1647970940,2022-03-22T18:42:20,49.24199829809368,3.8857566844671965,205.39999389648438,8969.51953125,13.380000114440918,3
1647970941,2022-03-22T18:42:21,49.24212595447898,3.8857474643737078,205.0,8983.73046875,13.585000038146973,3
1647970942,2022-03-22T18:42:22,49.24225436523557,3.885749140754342,203.8000030517578,8998.009765625,13.687999725341797,3
1647970943,2022-03-22T18:42:23,49.242384787648916,3.885766826570034,203.39999389648438,9012.5595703125,14.267000198364258,3
1647970944,2022-03-22T18:42:24,49.24251705408096,3.885803958401084,202.60000610351562,9027.490234375,14.696000099182129,3
1647970945,2022-03-22T18:42:25,49.2426447942853,3.8858662359416485,202.39999389648438,9042.3701171875,14.86400032043457,3
1647970946,2022-03-22T18:42:26,49.24277203157544,3.885949971154332,200.39999389648438,9057.76953125,15.003999710083008,3
1647970947,2022-03-22T18:42:27,49.242897257208824,3.8860570080578327,199.60000610351562,9073.6904296875,15.732000350952148,3
1647970948,2022-03-22T18:42:28,49.2430142685771,3.886188603937626,198.1999969482422,9089.83984375,16.058000564575195,3
1647970949,2022-03-22T18:42:29,49.24312264658511,3.8863457646220922,197.60000610351562,9106.4296875,16.365999221801758,3
1647970950,2022-03-22T18:42:30,49.24321752972901,3.886524550616741,196.1999969482422,9123.150390625,16.4689998626709,3
1647970951,2022-03-22T18:42:31,49.24329489469528,3.8867208547890186,195.60000610351562,9139.830078125,16.608999252319336,3
1647970952,2022-03-22T18:42:32,49.24335205927491,3.8869346771389246,193.8000030517578,9156.6396484375,16.608999252319336,3
1647970953,2022-03-22T18:42:33,49.24339044839144,3.8871625810861588,193.1999969482422,9173.759765625,16.365999221801758,4
1647970954,2022-03-22T18:42:34,49.24342087469995,3.88739668764174,192.0,9191.1201171875,16.4689998626709,4
1647970955,2022-03-22T18:42:35,49.243452893570065,3.8876309618353844,190.8000030517578,9208.5302734375,16.608999252319336,4
1647970956,2022-03-22T18:42:36,49.24348616972566,3.8878667447715998,188.0,9226.08984375,16.673999786376953,4
1647970958,2022-03-22T18:42:38,49.2435597628355,3.8883420825004578,184.39999389648438,9261.650390625,17.05699920654297,4
1647970959,2022-03-22T18:42:39,49.24359588883817,3.8885833974927664,182.60000610351562,9279.669921875,17.075000762939453,4
1647970961,2022-03-22T18:42:41,49.243671745061874,3.889055298641324,178.60000610351562,9314.9501953125,17.280000686645508,4
1647970962,2022-03-22T18:42:42,49.24373360350728,3.8892811071127653,177.60000610351562,9332.73046875,17.280000686645508,4
1647970963,2022-03-22T18:42:43,49.24381088465452,3.88949241489172,176.1999969482422,9350.3203125,17.336000442504883,4
1647970964,2022-03-22T18:42:44,49.2439086176455,3.8896869588643312,174.8000030517578,9368.1103515625,17.410999298095703,4
1647970965,2022-03-22T18:42:45,49.24401842057705,3.8898635655641556,172.8000030517578,9385.83984375,17.43000030517578,4
1647970966,2022-03-22T18:42:46,49.24413367174566,3.8900396693497896,172.0,9403.9697265625,18.158000946044922,4
1647970967,2022-03-22T18:42:47,49.24424816854298,3.8902217242866755,169.8000030517578,9422.349609375,18.158000946044922,4
1647970968,2022-03-22T18:42:48,49.24436056986451,3.89040470123291,168.1999969482422,9440.6201171875,18.3439998626709,4
1647970969,2022-03-22T18:42:49,49.24446861259639,3.8906015921384096,166.0,9459.330078125,18.3439998626709,4
1647970970,2022-03-22T18:42:50,49.24457414075732,3.8908010814338923,164.8000030517578,9478.0,18.027000427246094,4
1647970971,2022-03-22T18:42:51,49.24467908218503,3.8909985590726137,162.39999389648438,9496.51953125,18.158000946044922,4
1647970972,2022-03-22T18:42:52,49.2447841912508,3.891198467463255,161.0,9515.1904296875,18.3439998626709,4
1647970973,2022-03-22T18:42:53,49.24488980323076,3.891401309520006,158.60000610351562,9534.0595703125,18.56800079345703,4
1647970974,2022-03-22T18:42:54,49.244994912296534,3.891607169061899,157.1999969482422,9553.0703125,18.57699966430664,4
1647970975,2022-03-22T18:42:55,49.24510169774294,3.891815794631839,155.39999389648438,9572.349609375,18.64299964904785,4
1647970976,2022-03-22T18:42:56,49.24520479515195,3.8920255936682224,154.1999969482422,9591.4501953125,18.736000061035156,4
1647970977,2022-03-22T18:42:57,49.24530680291355,3.892233967781067,151.60000610351562,9610.400390625,18.70800018310547,0
1647970978,2022-03-22T18:42:58,49.24540772102773,3.8924469519406557,150.39999389648438,9629.5400390625,18.70800018310547,0
1647970979,2022-03-22T18:42:59,49.2454974912107,3.89266362413764,148.0,9648.1904296875,18.70800018310547,0
1647970980,2022-03-22T18:43:00,49.24557921476662,3.8928899355232716,146.1999969482422,9667.009765625,18.801000595092773,0
1647970981,2022-03-22T18:43:01,49.24565599299967,3.8931219466030598,145.60000610351562,9685.9404296875,18.801000595092773,0
1647970982,2022-03-22T18:43:02,49.24572916701436,3.8933500181883574,144.0,9704.4296875,18.70800018310547,0
1647970983,2022-03-22T18:43:03,49.245802173390985,3.8935787603259087,143.0,9722.9501953125,18.68000030517578,0
1647970984,2022-03-22T18:43:04,49.24587920308113,3.8937949296087027,141.39999389648438,9740.849609375,17.94300079345703,0
1647970986,2022-03-22T18:43:06,49.246049439534545,3.894191812723875,139.0,9775.3896484375,17.000999450683594,106
1647970988,2022-03-22T18:43:08,49.246241049841046,3.894564053043723,137.1999969482422,9809.8701171875,17.11199951171875,104
1647970990,2022-03-22T18:43:10,49.246435509994626,3.894931096583605,135.8000030517578,9844.240234375,17.31800079345703,106
1647970992,2022-03-22T18:43:12,49.24661974422634,3.89527827501297,134.8000030517578,9876.7802734375,16.142000198364258,105
1647970994,2022-03-22T18:43:14,49.246793081983924,3.8956190831959248,133.60000610351562,9908.2001953125,15.637999534606934,102
